 ! Swift/XRT detailed lightcurve of trigger: 31719, name: XMMSL1 J171900.4-353217
 ! Swift/XRT lightcurve of trigger: 31719, name: XMMSL1 J171900.4-353217
 ! T0 for this burst is Swift MET=295289766.0 s, = 2010 May 11 at 16:56:00.212 UT
 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: 
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! PC data
55327.7401963832	0.0331602314814815	-0.0331602314814815	5.309383e-01	2.266015e-02	-2.266015e-02	1.542054e-03	1.259082e-04	0.337802	::ObsID=00031719001
55347.5523357351	0.0349800810185185	-0.0349800810185185	8.677751e-02	9.883436e-03	-9.883436e-03	1.899075e-03	1.827386e-04	0.170899	::ObsID=00031719002
55361.497833073	0.00671805555555556	-0.00671805555555556	2.699351e-01	1.685783e-02	-1.685783e-02	1.971824e-03	1.815211e-04	1.000000	::ObsID=00031719003
55376.3184204457	0.0377457986111111	-0.0377457986111111	9.503602e-01	3.747487e-02	-3.747487e-02	3.584965e-03	2.534953e-04	0.251404	::ObsID=00031719004
55428.5821520082	0.0384254398148148	-0.0384254398148148	3.105897e-01	1.228583e-02	-1.228583e-02	2.021015e-03	1.324011e-04	0.366660	::ObsID=00031719006
! PC Upper limit
55390.4031873902	0.00557178240740741	-0.00557178240740741	8.3146e-03	0.0000e+00	0.0000e+00	2.0129e-04	2.5361e-05	1.0000	::ObsID=00031719005
55484.0999962675	0.00732746527777778	-0.00732746527777778	1.0062e-02	0.0000e+00	0.0000e+00	1.7760e-04	1.7850e-05	1.0000	::ObsID=00031719007
