#	negative rates are set to zero!!																									
#	2006 Jan 1 MJD	53736																								
#	start_monit_MJD	53790																								
#	Rate to lum conv	1.00E+36	ADJUST																							
#	Back scale	3																								
#	Significance	3																								
#	STDEV	0.000473644	AVG_RATE	0.00031809																						
#	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
#	ObsID	Date	MJD	Exp	 Src_cnts	Soft	Hard	Bg_cnts	Soft	Hard	Norm_bg_cnts	Net_src_cnts	Err	Rate	Err	Bg_rate	HR	err	Lx	err	Days_since_prev_obs	Frac_year	Year	Sign	>3sigma?	comment
	35063085	2006-06-03T17:23:48	53889.72562	3171.574718	12	3	9	2	1	1	0.666666667	11.33333333	3.366501646	0.003573409	0.001061461	0.000210201	1.732E+00	6.667E-01	3.573E+33	1.06E+33	1.661923757	2006.42	2006	6.872923094	Y	
	35063086	2006-06-03T23:57:32	53889.99905	12772.71259	29	8	20	11	1	5	3.666666667	25.33333333	5.033222957	0.001983395	0.000394061	0.00028707	1.581E+00	4.183E-01	1.983E+33	3.94E+32	0.273428153	2006.42	2006	3.515942346	Y	
	35063087	2006-06-05T04:44:49	53891.19855	5701.348185	12	6	6	5	3	1	1.666666667	10.33333333	3.214550254	0.001812437	0.000563823	0.000292329	1.000E+00	5.774E-01	1.812E+33	5.64E+32	1.199503749	2006.42	2006	3.155000179	Y	
	35063089	2006-06-07T21:01:02	53893.87648	1248.641816	1	0	1	1	0	1	0.333333333	0.666666667	0.816496581	0.000533913	0.000653908	0.000266957	0.000E+00	0.000E+00	5.339E+32	6.54E+32	2.677931252	2006.43	2006	0.45566649	N	
	35063090	2006-06-08T12:58:12	53894.54118	1061.347132	5	4	1	0	0	0	0	5	2.236067977	0.004710994	0.002106821	0	5.000E-01	1.118E+00	4.711E+33	2.11E+33	0.664696296	2006.43	2006	9.274695296	Y	
	35063091	2006-06-09T21:12:28	53895.88442	1278.61909	3	1	2	0	0	0	0	3	1.732050808	0.002346281	0.001354626	0	1.414E+00	1.225E+00	2.346E+33	1.35E+33	1.343236176	2006.44	2006	4.282100651	Y	
	35063092	2006-06-13T23:09:33	53899.96573	1038.871732	2	0	2	2	1	1	0.666666667	1.333333333	1.154700538	0.001283444	0.001111495	0.000641722	0.000E+00	0.000E+00	1.283E+33	1.11E+33	4.081314175	2006.45	2006	2.038142171	N	
	35063093	2006-06-14T00:45:06	53900.03208	13308.05432	30	10	20	15	8	4	5	25	5	0.001878562	0.000375712	0.000375712	1.414E+00	3.873E-01	1.879E+33	3.76E+32	0.066345559	2006.45	2006	3.294608815	Y	
	35063094	2006-06-15T00:52:29	53901.03721	17396.09027	50	18	32	22	8	5	7.333333333	42.66666667	6.531972647	0.002452658	0.000375485	0.000421551	1.333E+00	2.946E-01	2.453E+33	3.75E+32	1.00513579	2006.45	2006	4.506693636	Y	
	35063095	2006-06-16T05:52:41	53902.24568	1031.379868	3	0	3	2	1	1	0.666666667	2.333333333	1.527525232	0.002262341	0.00148105	0.000646383	0.000E+00	0.000E+00	2.262E+33	1.48E+33	1.20846601	2006.46	2006	4.104879188	Y	
